Date,Open,High,Low,Close,Adj Close,Volume
1983-12-22,0.108259,0.110491,0.107701,0.110491,0.086477,130547200
1983-12-23,0.110491,0.111049,0.108259,0.109933,0.086041,48563200
1983-12-27,0.109933,0.111607,0.109933,0.110491,0.086477,96432000
1983-12-28,0.110491,0.112723,0.109375,0.111607,0.087351,128553600
1983-12-29,0.111607,0.112723,0.108817,0.108817,0.085167,102748800
1983-12-30,0.108817,0.111607,0.108259,0.108817,0.085167,91862400
1984-01-03,0.108817,0.116629,0.108817,0.114397,0.089535,150192000
1984-01-04,0.114955,0.125000,0.114955,0.124442,0.097396,292611200
1984-01-05,0.124442,0.129464,0.123326,0.126116,0.098707,305715200
1984-01-06,0.126116,0.127790,0.121652,0.123884,0.096960,168492800
1984-01-09,0.123884,0.123884,0.113281,0.117188,0.091719,215734400
1984-01-10,0.117188,0.123326,0.117188,0.123326,0.096523,172188800
1984-01-11,0.123326,0.127232,0.122768,0.125000,0.097833,175952000
1984-01-12,0.125000,0.126674,0.123326,0.124442,0.097396,110342400
1984-01-13,0.124442,0.126116,0.119420,0.121652,0.095213,121744000
1984-01-16,0.121652,0.126116,0.121094,0.124442,0.097396,137580800
1984-01-17,0.124442,0.128348,0.124442,0.127790,0.100017,149072000
1984-01-18,0.127790,0.130580,0.125558,0.128348,0.100453,220505600
1984-01-19,0.128348,0.131696,0.127232,0.129464,0.101327,149721600
1984-01-20,0.129464,0.130022,0.126116,0.127790,0.100017,141344000
1984-01-23,0.127790,0.130022,0.126674,0.128906,0.100890,278364800
1984-01-24,0.128906,0.129464,0.118304,0.121652,0.095213,320230400
1984-01-25,0.121652,0.128906,0.119978,0.120536,0.094339,263872000
1984-01-26,0.120536,0.125000,0.120536,0.123326,0.096523,168492800
1984-01-27,0.123326,0.123884,0.114397,0.116629,0.091281,194096000
1984-01-30,0.116629,0.118862,0.107701,0.110491,0.086477,277468800
1984-01-31,0.110491,0.112723,0.103237,0.110491,0.086477,345094400
1984-02-01,0.110491,0.113839,0.109375,0.109933,0.086041,163116800
1984-02-02,0.109933,0.111607,0.107701,0.111049,0.086914,134915200
1984-02-03,0.111049,0.113839,0.109375,0.109375,0.085604,145488000
1984-02-06,0.109375,0.109375,0.103237,0.103795,0.081237,165558400
1984-02-07,0.103795,0.108259,0.099888,0.107701,0.084294,217728000
1984-02-08,0.107701,0.109375,0.103795,0.103795,0.081237,148220800
1984-02-09,0.103795,0.107701,0.101004,0.105469,0.082547,234796800
1984-02-10,0.105469,0.111607,0.105469,0.108817,0.085167,143964800
1984-02-13,0.108817,0.109933,0.106585,0.108259,0.084731,105728000
1984-02-14,0.108259,0.114955,0.108259,0.114397,0.089535,209059200
1984-02-15,0.114397,0.119420,0.111049,0.112165,0.087788,200838400
1984-02-16,0.112165,0.113839,0.109375,0.113281,0.088661,105235200
1984-02-17,0.113281,0.116071,0.111607,0.111607,0.087351,134646400
1984-02-21,0.111607,0.117188,0.111049,0.116629,0.091281,120288000
1984-02-22,0.117188,0.123326,0.117188,0.122210,0.095649,223372800
1984-02-23,0.122210,0.122210,0.116071,0.119978,0.093903,155052800
1984-02-24,0.119978,0.122768,0.119978,0.121094,0.094776,77817600
1984-02-27,0.121094,0.122768,0.117746,0.120536,0.094339,121564800
1984-02-28,0.120536,0.121094,0.112165,0.113839,0.089098,169926400
1984-02-29,0.113839,0.119978,0.112723,0.117188,0.091719,134041600
1984-03-01,0.117188,0.121094,0.114397,0.120536,0.094339,132361600
1984-03-02,0.120536,0.125000,0.119978,0.121652,0.095213,191251200
1984-03-05,0.121652,0.122210,0.117746,0.119420,0.093466,73606400
1984-03-06,0.119420,0.121652,0.114397,0.114955,0.089971,98985600
1984-03-07,0.114955,0.118862,0.112165,0.118304,0.092592,96566400
1984-03-08,0.118304,0.121094,0.118304,0.119978,0.093903,129785600
1984-03-09,0.119978,0.119978,0.117188,0.117746,0.092156,66057600
1984-03-12,0.118304,0.122768,0.118304,0.122210,0.095649,125036800
1984-03-13,0.122210,0.123884,0.119420,0.120536,0.094339,152880000
1984-03-14,0.120536,0.121094,0.118304,0.118862,0.093029,59606400
1984-03-15,0.118862,0.120536,0.117746,0.119420,0.093466,55283200
1984-03-16,0.119420,0.123884,0.117746,0.118862,0.093029,124700800
1984-03-19,0.118304,0.118304,0.115513,0.117188,0.091719,82588800
1984-03-20,0.117188,0.119420,0.112165,0.116071,0.090845,100531200
1984-03-21,0.116071,0.118862,0.115513,0.116071,0.090845,47667200
1984-03-22,0.116071,0.116071,0.112165,0.113839,0.089098,51184000
1984-03-23,0.113839,0.114955,0.111607,0.113839,0.089098,61129600
1984-03-26,0.113839,0.116629,0.112723,0.114955,0.089971,56963200
1984-03-27,0.114955,0.115513,0.111049,0.111607,0.087351,99299200
1984-03-28,0.112165,0.114397,0.112165,0.113839,0.089098,75488000
1984-03-29,0.113839,0.114955,0.112723,0.113281,0.088661,39177600
1984-03-30,0.113281,0.113839,0.109375,0.110491,0.086477,45740800
1984-04-02,0.110491,0.112723,0.109375,0.111049,0.086914,54656000
1984-04-03,0.111049,0.112165,0.109933,0.111607,0.087351,44105600
1984-04-04,0.111607,0.112165,0.109375,0.109375,0.085604,107676800
1984-04-05,0.109375,0.111049,0.107701,0.107701,0.084294,82812800
1984-04-06,0.107701,0.108817,0.102679,0.104911,0.082110,85590400
1984-04-09,0.104911,0.108259,0.104911,0.104911,0.082110,54252800
1984-04-10,0.107143,0.110491,0.107143,0.110491,0.086477,57097600
1984-04-11,0.110491,0.113281,0.108259,0.109375,0.085604,70604800
1984-04-12,0.109375,0.116071,0.107701,0.114955,0.089971,78400000
1984-04-13,0.114955,0.117746,0.113839,0.114955,0.089971,103398400
1984-04-16,0.114955,0.117746,0.112165,0.117188,0.091719,68118400
1984-04-17,0.119420,0.124442,0.119420,0.122768,0.096086,332953600
1984-04-18,0.122768,0.125558,0.122210,0.125000,0.097833,199673600
1984-04-19,0.125000,0.126674,0.123884,0.126116,0.098707,123401600
1984-04-23,0.126116,0.130022,0.125000,0.126674,0.099143,293865600
1984-04-24,0.126674,0.128906,0.123884,0.124442,0.097396,281568000
1984-04-25,0.124442,0.125558,0.122210,0.123326,0.096523,194880000
1984-04-26,0.123884,0.133371,0.123884,0.132813,0.103948,318505600
1984-04-27,0.132813,0.137277,0.130580,0.134487,0.105258,371996800
1984-04-30,0.134487,0.140067,0.133371,0.140067,0.109625,293148800
1984-05-01,0.141741,0.148438,0.141741,0.148438,0.116177,406515200
1984-05-02,0.148438,0.149554,0.144531,0.147321,0.115303,317318400
1984-05-03,0.147321,0.147321,0.138393,0.141183,0.110499,327420800
1984-05-04,0.141183,0.141183,0.133929,0.134487,0.105258,260444800
1984-05-07,0.134487,0.140067,0.133371,0.138951,0.108752,160070400
1984-05-08,0.139509,0.147879,0.139509,0.146763,0.114866,255001600
1984-05-09,0.146763,0.153460,0.145089,0.147879,0.115740,405014400
1984-05-10,0.147879,0.150112,0.143973,0.147879,0.115740,238627200
1984-05-11,0.147879,0.148438,0.138393,0.143973,0.112683,197724800
1984-05-14,0.143415,0.143415,0.139509,0.141183,0.110499,89286400
1984-05-15,0.141183,0.143415,0.140625,0.142299,0.111372,102704000
1984-05-16,0.142299,0.143415,0.135603,0.136161,0.106568,219721600
1984-05-17,0.136161,0.136161,0.128348,0.130022,0.101764,281948800
1984-05-18,0.130022,0.133371,0.128348,0.132813,0.103948,193468800
1984-05-21,0.132813,0.143973,0.132254,0.142299,0.111372,435052800
1984-05-22,0.142299,0.142299,0.133929,0.137835,0.107879,301257600
1984-05-23,0.137835,0.138951,0.135045,0.135045,0.105695,168963200
1984-05-24,0.135045,0.135045,0.128906,0.131138,0.102637,193312000
1984-05-25,0.131138,0.133371,0.130022,0.131696,0.103074,120108800
1984-05-29,0.131696,0.132813,0.128906,0.131138,0.102637,156262400
1984-05-30,0.131138,0.131696,0.125000,0.129464,0.101327,318438400
1984-05-31,0.129464,0.132813,0.128348,0.131138,0.102637,167014400
1984-06-01,0.131138,0.135603,0.130580,0.135603,0.106132,242300800
1984-06-04,0.135603,0.137277,0.131138,0.132254,0.103511,148288000
1984-06-05,0.130022,0.130022,0.123884,0.124442,0.097396,328428800
1984-06-06,0.124442,0.130022,0.123884,0.129464,0.101327,161459200
1984-06-07,0.129464,0.130022,0.125558,0.128348,0.100453,102547200
1984-06-08,0.128348,0.128906,0.125000,0.127790,0.100017,108976000
1984-06-11,0.127790,0.128906,0.126116,0.127790,0.100017,84246400
1984-06-12,0.127790,0.131696,0.127232,0.130022,0.101764,117129600
1984-06-13,0.130580,0.133371,0.130580,0.132813,0.103948,115718400
1984-06-14,0.132813,0.132813,0.128348,0.128906,0.100890,100956800
1984-06-15,0.128906,0.131138,0.128906,0.129464,0.101327,89779200
1984-06-18,0.129464,0.132813,0.126674,0.132254,0.103511,114598400
1984-06-19,0.132254,0.135603,0.131138,0.131138,0.102637,160944000
1984-06-20,0.131138,0.135045,0.128348,0.135045,0.105695,119526400
1984-06-21,0.135045,0.136719,0.129464,0.129464,0.101327,141904000
1984-06-22,0.129464,0.131696,0.127790,0.127790,0.100017,84604800
1984-06-25,0.127790,0.128906,0.120536,0.121652,0.095213,167484800
1984-06-26,0.121652,0.122210,0.116071,0.116071,0.090845,148646400
1984-06-27,0.116071,0.117188,0.108259,0.112723,0.088224,377283200
1984-06-28,0.112723,0.119420,0.112723,0.117746,0.092156,118316800
1984-06-29,0.117746,0.123884,0.117746,0.118304,0.092592,141993600
1984-07-02,0.118304,0.118862,0.112165,0.114397,0.089535,159667200
1984-07-03,0.114397,0.114955,0.111049,0.112723,0.088224,179065600
1984-07-05,0.112723,0.113839,0.108817,0.110491,0.086477,93184000
1984-07-06,0.110491,0.113839,0.108259,0.112165,0.087788,95648000
1984-07-09,0.112165,0.117746,0.110491,0.117188,0.091719,190668800
1984-07-10,0.117188,0.121094,0.116629,0.119978,0.093903,172300800
1984-07-11,0.119978,0.121652,0.116629,0.118304,0.092592,121094400
1984-07-12,0.118304,0.121094,0.117746,0.118862,0.093029,168694400
1984-07-13,0.118862,0.121094,0.116071,0.117746,0.092156,135945600
1984-07-16,0.117746,0.117746,0.111607,0.114955,0.089971,202988800
1984-07-17,0.114955,0.116071,0.113281,0.114955,0.089971,84851200
1984-07-18,0.114955,0.115513,0.112723,0.113281,0.088661,104025600
1984-07-19,0.113281,0.114955,0.112165,0.113281,0.088661,77907200
1984-07-20,0.113281,0.114955,0.112723,0.113281,0.088661,33174400
1984-07-23,0.113281,0.113281,0.109375,0.112165,0.087788,94035200
1984-07-24,0.112165,0.120536,0.111607,0.118862,0.093029,179244800
1984-07-25,0.119420,0.122210,0.119420,0.119420,0.093466,200457600
1984-07-26,0.119420,0.123326,0.118304,0.121652,0.095213,143337600
1984-07-27,0.121652,0.122768,0.120536,0.121094,0.094776,73942400
1984-07-30,0.121094,0.121652,0.112723,0.113839,0.089098,125036800
1984-07-31,0.113839,0.115513,0.111049,0.113839,0.089098,199628800
1984-08-01,0.113839,0.114955,0.108259,0.111607,0.087351,285734400
1984-08-02,0.111607,0.113281,0.107701,0.107701,0.084294,303676800
1984-08-03,0.107701,0.122768,0.107143,0.122210,0.095649,618060800
1984-08-06,0.122210,0.136161,0.121652,0.130580,0.102200,626796800
1984-08-07,0.130580,0.133929,0.124442,0.132254,0.103511,332483200
1984-08-08,0.132254,0.135045,0.126116,0.127232,0.099580,294403200
1984-08-09,0.127232,0.133929,0.124442,0.132813,0.103948,257622400
1984-08-10,0.132813,0.137835,0.126674,0.127232,0.099580,397376000
1984-08-13,0.127232,0.135045,0.125558,0.133929,0.104822,241449600
1984-08-14,0.133929,0.135045,0.127232,0.128906,0.100890,174070400
1984-08-15,0.128348,0.128348,0.123326,0.124442,0.097396,178886400
1984-08-16,0.124442,0.126674,0.122768,0.125558,0.098270,144816000
1984-08-17,0.125558,0.126116,0.121094,0.122768,0.096086,153932800
1984-08-20,0.122768,0.123326,0.118862,0.122210,0.095649,138454400
1984-08-21,0.122210,0.128348,0.122210,0.127232,0.099580,179536000
1984-08-22,0.127232,0.130580,0.123884,0.125000,0.097833,220416000
1984-08-23,0.125000,0.127790,0.125000,0.125558,0.098270,83417600
1984-08-24,0.125558,0.127232,0.124442,0.125558,0.098270,70896000
1984-08-27,0.125558,0.125558,0.122210,0.124442,0.097396,87673600
1984-08-28,0.124442,0.126116,0.123326,0.126116,0.098707,59158400
1984-08-29,0.126116,0.126674,0.121652,0.122768,0.096086,74121600
1984-08-30,0.122768,0.124442,0.120536,0.120536,0.094339,50960000
1984-08-31,0.120536,0.121094,0.116629,0.118304,0.092592,137849600
1984-09-04,0.118304,0.119420,0.116071,0.117188,0.091719,119840000
1984-09-05,0.117188,0.118862,0.116071,0.117188,0.091719,103756800
1984-09-06,0.117188,0.119978,0.117188,0.118304,0.092592,130972800
1984-09-07,0.118304,0.119978,0.117188,0.118304,0.092592,83260800
1984-09-10,0.118304,0.118862,0.115513,0.117746,0.092156,64624000
1984-09-11,0.118862,0.122210,0.118862,0.119978,0.093903,152387200
1984-09-12,0.119978,0.120536,0.116629,0.116629,0.091281,133123200
1984-09-13,0.122768,0.123326,0.122768,0.122768,0.096086,207334400
1984-09-14,0.123326,0.127232,0.123326,0.124442,0.097396,246870400
1984-09-17,0.127790,0.129464,0.127790,0.127790,0.100017,192752000
1984-09-18,0.127790,0.128906,0.123326,0.123326,0.096523,97305600
1984-09-19,0.123326,0.124442,0.120536,0.120536,0.094339,106288000
1984-09-20,0.121094,0.122210,0.121094,0.121094,0.094776,66169600
1984-09-21,0.121094,0.124442,0.118304,0.119978,0.093903,99836800
1984-09-24,0.119978,0.120536,0.118862,0.118862,0.093029,79004800
1984-09-25,0.118304,0.118304,0.116629,0.116629,0.091281,166790400
1984-09-26,0.116629,0.121652,0.114955,0.114955,0.089971,110969600
1984-09-27,0.114955,0.115513,0.114955,0.114955,0.089971,105929600
1984-09-28,0.114955,0.114955,0.109933,0.112165,0.087788,233408000
1984-10-01,0.111607,0.111607,0.109375,0.109375,0.085604,97776000
1984-10-02,0.110491,0.114397,0.110491,0.110491,0.086477,118249600
1984-10-03,0.112165,0.113839,0.112165,0.112165,0.087788,120422400
1984-10-04,0.113281,0.114397,0.113281,0.113281,0.088661,125484800
1984-10-05,0.113281,0.113281,0.110491,0.111049,0.086914,97574400
1984-10-08,0.111049,0.111607,0.111049,0.111049,0.086914,46972800
1984-10-09,0.111049,0.111607,0.109933,0.109933,0.086041,125260800
1984-10-10,0.109933,0.109933,0.106585,0.106585,0.083420,364851200
1984-10-11,0.106585,0.109375,0.106027,0.106027,0.082984,182761600
1984-10-12,0.106027,0.106585,0.100446,0.101563,0.079490,265798400
1984-10-15,0.107143,0.108259,0.107143,0.107143,0.083857,243264000
1984-10-16,0.107143,0.107701,0.106585,0.106585,0.083420,118025600
1984-10-17,0.111049,0.111607,0.111049,0.111049,0.086914,156643200
1984-10-18,0.114397,0.114955,0.114397,0.114397,0.089535,247161600
1984-10-19,0.114397,0.122210,0.113839,0.114397,0.089535,326121600
1984-10-22,0.114397,0.116071,0.113281,0.113281,0.088661,114755200
1984-10-23,0.116071,0.117188,0.116071,0.116071,0.090845,186435200
1984-10-24,0.117188,0.118304,0.117188,0.117188,0.091719,167014400
1984-10-25,0.117188,0.117188,0.112723,0.112723,0.088224,158166400
1984-10-26,0.112723,0.112723,0.109375,0.109933,0.086041,114844800
1984-10-29,0.110491,0.111049,0.110491,0.110491,0.086477,50646400
1984-10-30,0.111607,0.112723,0.111607,0.111607,0.087351,74592000
1984-10-31,0.111607,0.112723,0.111049,0.111049,0.086914,60233600
1984-11-01,0.111607,0.112723,0.111607,0.111607,0.087351,47040000
1984-11-02,0.111607,0.112165,0.110491,0.111049,0.086914,27686400
1984-11-05,0.111049,0.113281,0.110491,0.110491,0.086477,105369600
1984-11-06,0.117188,0.117746,0.117188,0.117188,0.091719,225321600
1984-11-07,0.117188,0.117746,0.114955,0.114955,0.089971,231548800
1984-11-08,0.114955,0.114955,0.110491,0.110491,0.086477,88121600
1984-11-09,0.110491,0.111049,0.102679,0.103795,0.081237,294134400
1984-11-12,0.107701,0.108259,0.107701,0.107701,0.084294,113254400
1984-11-13,0.107701,0.109933,0.104911,0.104911,0.082110,126672000
1984-11-14,0.106027,0.107143,0.106027,0.106027,0.082984,104339200
1984-11-15,0.106027,0.107143,0.106027,0.106027,0.082984,106601600
1984-11-16,0.106027,0.107701,0.103237,0.103795,0.081237,165760000
1984-11-19,0.103795,0.104353,0.097656,0.097656,0.076432,232982400
1984-11-20,0.101004,0.101563,0.101004,0.101004,0.079052,263244800
1984-11-21,0.103237,0.103795,0.103237,0.103237,0.080800,178729600
1984-11-23,0.104353,0.107701,0.104353,0.106027,0.082984,137088000
1984-11-26,0.107143,0.107143,0.107143,0.107143,0.083857,100643200
1984-11-27,0.109933,0.111049,0.109933,0.109933,0.086041,127411200
1984-11-28,0.115513,0.118304,0.115513,0.115513,0.090408,410524800
1984-11-29,0.115513,0.115513,0.113281,0.113281,0.088661,174876800
1984-11-30,0.113281,0.114397,0.109933,0.110491,0.086477,108707200
1984-12-03,0.110491,0.111049,0.108817,0.108817,0.085167,98000000
1984-12-04,0.111049,0.113281,0.111049,0.111049,0.086914,120377600
1984-12-05,0.116629,0.116629,0.116629,0.116629,0.091281,262908800
1984-12-06,0.122210,0.122768,0.122210,0.122210,0.095649,317273600
1984-12-07,0.122210,0.126674,0.121094,0.121652,0.095213,494524800
1984-12-10,0.121652,0.121652,0.119420,0.119420,0.093466,111484800
1984-12-11,0.119420,0.121094,0.117746,0.117746,0.092156,123782400
1984-12-12,0.117746,0.117746,0.113839,0.113839,0.089098,110073600
1984-12-13,0.114955,0.117188,0.114955,0.114955,0.089971,66841600
1984-12-14,0.114955,0.118862,0.114955,0.117746,0.092156,96140800
1984-12-17,0.120536,0.121652,0.120536,0.120536,0.094339,125238400
1984-12-18,0.127790,0.128348,0.127790,0.127790,0.100017,340569600
1984-12-19,0.127790,0.128348,0.122768,0.122768,0.096086,317497600
1984-12-20,0.122768,0.125000,0.122210,0.122210,0.095649,139843200
1984-12-21,0.122210,0.122768,0.119420,0.120536,0.094339,123894400
1984-12-24,0.122768,0.123326,0.122768,0.122768,0.096086,67536000
1984-12-26,0.123326,0.124442,0.123326,0.123326,0.096523,67177600
1984-12-27,0.123884,0.124442,0.123884,0.123884,0.096960,98761600
1984-12-28,0.123884,0.128906,0.123326,0.128348,0.100453,165334400
1984-12-31,0.130022,0.130580,0.130022,0.130022,0.101764,207760000
1985-01-02,0.130022,0.130022,0.124442,0.124442,0.097396,175302400
1985-01-03,0.126674,0.130022,0.126674,0.126674,0.099143,166611200
1985-01-04,0.126674,0.127232,0.125000,0.126674,0.099143,137267200
1985-01-07,0.126674,0.127232,0.126116,0.126116,0.098707,170912000
1985-01-08,0.126116,0.127232,0.125000,0.125000,0.097833,141120000
1985-01-09,0.128348,0.130022,0.128348,0.128348,0.100453,166723200
1985-01-10,0.133929,0.134487,0.133929,0.133929,0.104822,277065600
1985-01-11,0.133929,0.135045,0.131696,0.132813,0.103948,205049600
1985-01-14,0.136719,0.137835,0.136719,0.136719,0.107005,270435200
1985-01-15,0.136719,0.138951,0.133929,0.133929,0.104822,264969600
1985-01-16,0.135045,0.137277,0.135045,0.135045,0.105695,189884800
1985-01-17,0.135045,0.137277,0.125558,0.125558,0.098270,547523200
1985-01-18,0.125558,0.130580,0.125000,0.127790,0.100017,352665600
1985-01-21,0.130580,0.131696,0.130580,0.130580,0.102200,325427200
1985-01-22,0.134487,0.135045,0.134487,0.134487,0.105258,424838400
1985-01-23,0.134487,0.135045,0.132254,0.132254,0.103511,430505600
1985-01-24,0.132254,0.132254,0.129464,0.129464,0.101327,397062400
1985-01-25,0.129464,0.132254,0.126674,0.132254,0.103511,318460800
1985-01-28,0.135045,0.136719,0.135045,0.135045,0.105695,412182400
1985-01-29,0.135045,0.136161,0.133371,0.133371,0.104385,223731200
1985-01-30,0.133371,0.136161,0.133371,0.133371,0.104385,492441600
1985-01-31,0.133371,0.133929,0.129464,0.129464,0.101327,276236800
1985-02-01,0.129464,0.130022,0.126674,0.127790,0.100017,137737600
1985-02-04,0.130580,0.131138,0.130580,0.130580,0.102200,218019200
1985-02-05,0.131696,0.133929,0.131696,0.131696,0.103074,190041600
1985-02-06,0.133929,0.133929,0.133929,0.133929,0.104822,194432000
1985-02-07,0.133929,0.135603,0.133371,0.133371,0.104385,245481600
1985-02-08,0.133371,0.133929,0.131696,0.133371,0.104385,132025600
1985-02-11,0.136161,0.137277,0.136161,0.136161,0.106568,346953600
1985-02-12,0.136161,0.136719,0.132813,0.132813,0.103948,226508800
1985-02-13,0.132813,0.132813,0.126674,0.126674,0.099143,527027200
1985-02-14,0.126674,0.127790,0.123326,0.123326,0.096523,426832000
1985-02-15,0.123326,0.125558,0.122210,0.125000,0.097833,173622400
1985-02-19,0.124442,0.124442,0.123326,0.123326,0.096523,149833600
1985-02-20,0.123326,0.123884,0.117746,0.117746,0.092156,219968000
1985-02-21,0.119978,0.120536,0.119978,0.119978,0.093903,308224000
1985-02-22,0.119978,0.124442,0.119978,0.123326,0.096523,226531200
1985-02-25,0.123326,0.123884,0.121652,0.121652,0.095213,98537600
1985-02-26,0.121652,0.122210,0.119420,0.119420,0.093466,188966400
1985-02-27,0.119420,0.119420,0.112165,0.112165,0.087788,403580800
1985-02-28,0.112165,0.112165,0.110491,0.110491,0.086477,319065600
1985-03-01,0.110491,0.111049,0.107143,0.111049,0.086914,247430400
1985-03-04,0.112723,0.116071,0.112723,0.112723,0.088224,153104000
1985-03-05,0.115513,0.115513,0.115513,0.115513,0.090408,130771200
1985-03-06,0.115513,0.115513,0.109933,0.109933,0.086041,193603200
1985-03-07,0.109933,0.110491,0.098772,0.098772,0.077305,733980800
1985-03-08,0.098772,0.098772,0.092634,0.095982,0.075122,473558400
1985-03-11,0.099330,0.099888,0.099330,0.099330,0.077742,286003200
1985-03-12,0.102679,0.103795,0.102679,0.102679,0.080363,219430400
1985-03-13,0.102679,0.102679,0.097098,0.097098,0.075995,251126400
1985-03-14,0.097098,0.097656,0.097098,0.097098,0.075995,241606400
1985-03-15,0.097098,0.103237,0.096540,0.101004,0.079052,181417600
1985-03-18,0.102121,0.103237,0.102121,0.102121,0.079927,124768000
1985-03-19,0.102121,0.103237,0.098214,0.098214,0.076869,171449600
1985-03-20,0.099330,0.101004,0.099330,0.099330,0.077742,404969600
1985-03-21,0.101004,0.102679,0.101004,0.101004,0.079052,162467200
1985-03-22,0.101004,0.102679,0.099330,0.099330,0.077742,80371200
1985-03-25,0.099330,0.099330,0.096540,0.096540,0.075558,109961600
1985-03-26,0.100446,0.100446,0.100446,0.100446,0.078616,121430400
1985-03-27,0.100446,0.101563,0.097656,0.097656,0.076432,111350400
1985-03-28,0.097656,0.099330,0.097656,0.097656,0.076432,129606400
1985-03-29,0.097656,0.099330,0.097656,0.098772,0.077305,87180800
1985-04-01,0.098772,0.101004,0.096540,0.096540,0.075558,114060800
1985-04-02,0.096540,0.097098,0.093750,0.093750,0.073375,227427200
1985-04-03,0.093750,0.094308,0.093750,0.093750,0.073375,242659200
1985-04-04,0.093750,0.094308,0.092076,0.093192,0.072938,161862400
1985-04-08,0.093192,0.093750,0.087612,0.087612,0.068571,198732800
1985-04-09,0.087612,0.088170,0.087612,0.087612,0.068571,263894400
1985-04-10,0.093750,0.094866,0.093750,0.093750,0.073375,226912000
1985-04-11,0.095424,0.098214,0.095424,0.095424,0.074685,146675200
1985-04-12,0.095424,0.095424,0.092634,0.093192,0.072938,72531200
1985-04-15,0.095424,0.096540,0.095424,0.095424,0.074685,59830400
1985-04-16,0.096540,0.097098,0.096540,0.096540,0.075558,67648000
1985-04-17,0.101004,0.102121,0.101004,0.101004,0.079052,123244800
1985-04-18,0.102121,0.102679,0.102121,0.102121,0.079927,202428800
1985-04-19,0.102121,0.102121,0.099888,0.100446,0.078616,96028800
1985-04-22,0.100446,0.100446,0.096540,0.096540,0.075558,102592000
1985-04-23,0.098772,0.099330,0.098772,0.098772,0.077305,118294400
1985-04-24,0.098772,0.100446,0.098214,0.098214,0.076869,78937600
1985-04-25,0.098214,0.098772,0.098214,0.098214,0.076869,87628800
1985-04-26,0.098214,0.101004,0.097656,0.097656,0.076432,119705600
1985-04-29,0.097656,0.098214,0.094308,0.094308,0.073812,62204800
1985-04-30,0.094866,0.095424,0.094866,0.094866,0.074248,94729600
1985-05-01,0.094866,0.095424,0.093192,0.093192,0.072938,57344000
1985-05-02,0.092076,0.092076,0.085938,0.085938,0.067261,329772800
1985-05-03,0.085938,0.089844,0.085938,0.089286,0.069881,158121600
1985-05-06,0.089286,0.090402,0.088170,0.088170,0.069008,56134400
1985-05-07,0.089286,0.089286,0.089286,0.089286,0.069881,107609600
1985-05-08,0.088728,0.088728,0.088728,0.088728,0.069444,144390400
1985-05-09,0.089286,0.089844,0.089286,0.089286,0.069881,127075200
1985-05-10,0.089286,0.091518,0.089286,0.090402,0.070754,136080000
1985-05-13,0.090402,0.090960,0.089286,0.089286,0.069881,87225600
1985-05-14,0.089286,0.089844,0.088170,0.088170,0.069008,121744000
1985-05-15,0.089286,0.090960,0.089286,0.089286,0.069881,130435200
1985-05-16,0.095424,0.098214,0.095424,0.095424,0.074685,230540800
1985-05-17,0.095424,0.098772,0.094866,0.097098,0.075995,211859200
1985-05-20,0.097098,0.099330,0.095424,0.095424,0.074685,197187200
1985-05-21,0.094866,0.094866,0.092634,0.092634,0.072501,152544000
1985-05-22,0.092634,0.093192,0.092076,0.092076,0.072065,120556800
1985-05-23,0.091518,0.091518,0.088170,0.088170,0.069008,239164800
1985-05-24,0.088170,0.088170,0.080915,0.080915,0.063329,589478400
1985-05-28,0.079799,0.079799,0.075335,0.075335,0.058962,510966400
1985-05-29,0.076451,0.077009,0.076451,0.076451,0.059836,246556800
1985-05-30,0.078683,0.079799,0.078683,0.078683,0.061582,314921600
1985-05-31,0.078683,0.080357,0.077567,0.077567,0.060709,369420800
1985-06-03,0.075893,0.075893,0.071429,0.071429,0.055905,576016000
1985-06-04,0.077009,0.077567,0.077009,0.077009,0.060272,401923200
1985-06-05,0.077009,0.079241,0.075335,0.075335,0.058962,286406400
1985-06-06,0.075893,0.075893,0.075893,0.075893,0.059399,271196800
1985-06-07,0.075893,0.075893,0.073103,0.073103,0.057215,475238400
1985-06-10,0.073103,0.073661,0.071987,0.071987,0.056342,316131200
1985-06-11,0.071987,0.073661,0.071987,0.071987,0.056342,300720000
1985-06-12,0.071987,0.072545,0.070313,0.070313,0.055032,247990400
1985-06-13,0.070313,0.070871,0.066406,0.066406,0.051974,379523200
1985-06-14,0.066406,0.070313,0.065848,0.065848,0.051537,565667200
1985-06-17,0.066406,0.066964,0.066406,0.066406,0.051974,236342400
1985-06-18,0.068080,0.069196,0.068080,0.068080,0.053284,265216000
1985-06-19,0.069754,0.070871,0.069754,0.069754,0.054594,171987200
1985-06-20,0.070313,0.070313,0.070313,0.070313,0.055032,190803200
1985-06-21,0.071987,0.073661,0.071987,0.071987,0.056342,166140800
1985-06-24,0.077009,0.078125,0.077009,0.077009,0.060272,205766400
1985-06-25,0.078125,0.079799,0.078125,0.078125,0.061146,293910400
1985-06-26,0.080915,0.080915,0.080915,0.080915,0.063329,132204800
1985-06-27,0.082031,0.082589,0.082031,0.082031,0.064203,192460800
1985-06-28,0.082031,0.082589,0.080357,0.080357,0.062893,135744000
1985-07-01,0.080915,0.081473,0.080915,0.080915,0.063329,103443200
1985-07-02,0.080915,0.081473,0.077009,0.077009,0.060272,77728000
1985-07-03,0.078125,0.078125,0.078125,0.078125,0.061146,68499200
1985-07-05,0.078683,0.079241,0.078683,0.078683,0.061582,36579200
